"com.asksven.betterwifionoff_43","<java.net.URL: java.io.InputStream openStream()>","<com.asksven.betterwifionoff.CreditsActivity: void onCreate(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.io.InputStream openStream()>","<com.asksven.betterwifionoff.AppWhitelistActivity: void onCreate(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.io.InputStream openStream()>","<com.asksven.betterwifionoff.TagsActivity: void onCreate(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.io.InputStream openStream()>","<com.asksven.betterwifionoff.CellLogActivity: void onSaveInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.io.InputStream openStream()>","<com.asksven.betterwifionoff.AppWhitelistActivity: void onSaveInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.io.InputStream openStream()>","<com.asksven.betterwifionoff.TagsActivity: void onSaveInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.io.InputStream openStream()>","<com.asksven.betterwifionoff.MainActivity: void onSaveInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.io.InputStream openStream()>","<com.asksven.betterwifionoff.PreferencesActivity: void onDestroy()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.io.InputStream openStream()>","<com.asksven.betterwifionoff.ReadmeActivity: void onCreate(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.io.InputStream openStream()>","<com.asksven.betterwifionoff.services.EventWatcherService: int onStartCommand(android.content.Intent,int,int)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onRestoreInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onRestoreInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onRestoreInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onRestoreInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onRestoreInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onSaveInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onDestroy()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onDestroy()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onDestroy()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onDestroy()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onDestroy()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onStop()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onStop()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onStop()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onStop()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onStop()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPause()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPause()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPause()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPause()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPause()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPostResume()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPostResume()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPostResume()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPostResume()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPostResume()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPostCreate(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPostCreate(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPostCreate(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPostCreate(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockListActivity: void onPostCreate(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockPreferenceActivity: void onRestoreInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockPreferenceActivity: void onStop()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockPreferenceActivity: void onSaveInstanceState(android.os.Bundle)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockPreferenceActivity: void onPause()>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockPreferenceActivity: void onConfigurationChanged(android.content.res.Configuration)>",""
"com.asksven.betterwifionoff_43","<java.net.URL: java.net.URLConnection openConnection()>","<com.actionbarsherlock.app.SherlockPreferenceActivity: void onPostResume()>",""
